gemeente,gemeente,0
Dongen,Gouda,0.36173262976085047
Gooise Meren,Tubbergen,0.3617043722328477
Amstelveen,Delfzijl,0.3616821716595632
Maastricht,Zaltbommel,0.3616185537496494
Uden,Vught,0.3616101885937139
Duiven,Hendrik-Ido-Ambacht,0.3615507135006061
Strijen,Uden,0.36154234680847197
Amersfoort,Zuidhorn,0.3615242042250814
Alblasserdam,Werkendam,0.3615107606591621
Heemskerk,Moerdijk,0.36146024697274254
Hillegom,Oirschot,0.3614159836579293
Bernheze,Marum,0.3613699460987376
Haren,Zoetermeer,0.3613300232659418
Albrandswaard,Putten,0.3613237521992429
Alphen aan den Rijn,Krimpen aan den IJssel,0.3613226511535593
Amersfoort,Tubbergen,0.3612728858836341
Almere,Zoeterwoude,0.3612451783804703
Leeuwarderadeel,Westervoort,0.36120265958730685
Boxmeer,Stede Broec,0.36120214668458
Eemsmond,Oldenzaal,0.36116023698317146
Brunssum,Bunnik,0.3611105557494095
Aalten,Heemskerk,0.3610942397187165
Aalburg,Bloemendaal,0.3610856463001206
Ede,Marum,0.36104161742246965
Culemborg,Uden,0.36101396441937156
Breda,Deurne,0.3609576180999591
Kerkrade,Zoeterwoude,0.3609557454364822
Almere,Smallingerland,0.36093305979581564
Gooise Meren,Oost Gelre,0.36092329117922006
Heerlen,Wijchen,0.3609195993983591
De Marne,Maastricht,0.3608981978014506
Best,Zederik,0.3608926432868503
Nuth,Woudenberg,0.3608867912230324
Schagen,Woudenberg,0.36087370175040107
Bloemendaal,Opmeer,0.36085882006736497
Korendijk,Uden,0.3608155625560326
Bernheze,De Bilt,0.36081022715406474
Oldenzaal,Staphorst,0.360781139320323
Dongen,Purmerend,0.3607743217065122
Gooise Meren,Wierden,0.36071196492853397
Beverwijk,Wijchen,0.36070438670187155
Bernheze,Etten-Leur,0.36068008154416087
Krimpen aan den IJssel,Mook en Middelaar,0.36063306583241056
Duiven,Huizen,0.3606304121818444
Hattem,Maassluis,0.36059600720121326
Bergeijk,IJsselstein,0.3605852242135385
Heemskerk,Neerijnen,0.36056214689104865
De Bilt,Zandvoort,0.36051621010889323
Almere,Maasdriel,0.36045796626312004
Leeuwarderadeel,Oldenzaal,0.3604378742933908
Alphen-Chaam,Hellevoetsluis,0.36039524401078776
Beemster,Uden,0.36037009486709837
Amersfoort,Hof van Twente,0.3603687707960757
Brunssum,Midden-Delfland,0.3603443099184336
Beesel,Beverwijk,0.36032926472454
Nijkerk,Wassenaar,0.36032546939305987
Littenseradiel,Sliedrecht,0.36031849501655366
Mill en Sint Hubert,Vlissingen,0.3602811260558463
Huizen,Meerssen,0.3602687716319769
Nijkerk,Waalre,0.36018666175419245
Binnenmaas,Zwijndrecht,0.3601717613224607
Breda,Geertruidenberg,0.3601709174430267
Ridderkerk,Voorst,0.3601586969093099
Brunssum,Lelystad,0.3601471419034267
Amstelveen,Bellingwedde,0.3601461217801666
Kerkrade,Maasdriel,0.3601335999710038
Texel,Uden,0.3600857148971508
Heerlen,Montferland,0.36008044825772856
Amersfoort,Hardenberg,0.3600507816435607
Eemsmond,Urk,0.36001427496746985
Stichtse Vecht,Veenendaal,0.35999959718312335
Ameland,Uden,0.35999445239660066
Oss,Zeist,0.35996693548335706
Nijkerk,Westland,0.3599566266104012
Gouda,Stede Broec,0.35994355906603354
Stadskanaal,Westervoort,0.35991850399028974
Kampen,Venray,0.35987747945683246
Albrandswaard,Gemert-Bakel,0.35987380143162184
Harderwijk,Maasgouw,0.3598092399253665
Maasdriel,Urk,0.35980174025920575
Maastricht,Sluis,0.35974099101180407
Barneveld,Dongeradeel,0.35970978118483654
Haarlemmermeer,Renswoude,0.35968771140116695
Heemskerk,Menameradiel,0.35967458068651087
Barendrecht,Stichtse Vecht,0.3595777486380247
Ede,Valkenswaard,0.3595759643330305
Maassluis,Vianen,0.35949228732152966
Dordrecht,Grave,0.3594480559484553
Best,Geldermalsen,0.35942653427223625
Castricum,Uden,0.35938646935064067
Hellevoetsluis,Peel en Maas,0.3593841022360885
Oldenzaal,Stadskanaal,0.3593376222471884
Someren,Steenwijkerland,0.359243254756139
Katwijk,Wormerland,0.3592031963597501
Maassluis,Schinnen,0.3591942671593933
Borne,Haarlem,0.359097776296244
Nederweert,Oosterhout,0.3590905747525795
Blaricum,Mill en Sint Hubert,0.359051961518926
Noord-Beveland,Uden,0.3589377180198317
Capelle aan den IJssel,Mook en Middelaar,0.3588963642962814
Echt-Susteren,Heerlen,0.35888038804170824
Oosterhout,Renswoude,0.3588713262005065
Hoogeveen,Nijmegen,0.35883803433698397
Doetinchem,Oegstgeest,0.35879473928417444
Oostzaan,Uden,0.35877661379705184
Eersel,Wassenaar,0.3587740034649077
De Ronde Venen,Katwijk,0.35874701448738605
Goirle,Zwijndrecht,0.3587444989634208
Haarlemmermeer,Nederweert,0.358720594134118
Putten,Teylingen,0.35870629448382546
Roerdalen,Venray,0.35867376388829153
Oegstgeest,Ouder-Amstel,0.35866956595301647
Capelle aan den IJssel,Valkenswaard,0.3586601110789863
Aa en Hunze,Sliedrecht,0.3586390039722315
Tholen,Weert,0.35858045664652427
Beverwijk,Meppel,0.35856870467748975
Bloemendaal,Dantumadiel,0.3585584353675761
Arnhem,Meierijstad,0.35851551958765265
Amersfoort,Midden-Drenthe,0.35848787923931896
Korendijk,Ridderkerk,0.3584668948140792
's-Hertogenbosch,Boxmeer,0.35842989835161154
Amersfoort,Baarle-Nassau,0.3584056995400919
Leiderdorp,Meierijstad,0.35839592169900336
Nijkerk,Sittard-Geleen,0.35839483994446475
Eindhoven,Zuidplas,0.35838042475298054
Schiermonnikoog,Uden,0.3583714813910931
Breda,Landerd,0.3583315360059863
Franekeradeel,Zaanstad,0.35823252155398383
Eersel,Waalre,0.358188701144256
Boxmeer,Hardinxveld-Giessendam,0.35812879767895844
Sint-Michielsgestel,Zeist,0.35811294812789346
Appingedam,Venray,0.3580827505452933
Asten,Roermond,0.3580713317244084
Nederweert,Vlagtwedde,0.3580469293819888
Loon op Zand,Uitgeest,0.35804603676779373
Sliedrecht,Zaltbommel,0.35801122313186606
Alblasserdam,Kaag en Braassem,0.35785351950532807
Landerd,Zaanstad,0.3578496340158801
Bloemendaal,Lingewaal,0.3578428839216159
Elburg,Zwijndrecht,0.35784026292678384
Amersfoort,Hulst,0.35779567565549
Ede,Roermond,0.35764932460301024
Etten-Leur,Haarlem,0.35764366411958315
Aa en Hunze,Maastricht,0.35763828398915404
Houten,Schiedam,0.35763372264534027
Almere,Waterland,0.3576149114680666
Etten-Leur,Rotterdam,0.35759190484284015
Venlo,Weert,0.35757042420654783
Katwijk,Rhenen,0.35755474917727526
Hilversum,Westvoorne,0.3575156076552631
Leiderdorp,Twenterand,0.35750330627106086
Delft,Stede Broec,0.35750231428158835
Heerlen,Reusel-De Mierden,0.3574984006940393
Doesburg,Uden,0.3574977844024553
Gemert-Bakel,Landgraaf,0.35747566655446406
Gemert-Bakel,IJsselstein,0.3574682664827593
Delft,Maasgouw,0.35746617314163204
West Maas en Waal,Westervoort,0.3574555743959452
Oldenzaal,West Maas en Waal,0.3574541395548385
Boxmeer,Meerssen,0.35740595066852343
Delft,Dongen,0.35739027713656035
Kerkrade,Waterland,0.35737071821316074
Heemskerk,Voorst,0.3573600915987529
Gilze en Rijen,Voorschoten,0.3573510001546608
Goeree-Overflakkee,Woudenberg,0.35733907388049113
Schouwen-Duiveland,Woudenberg,0.3573321474409083
Heerlen,Raalte,0.3573318158954057
Simpelveld,Zeist,0.3573240949658191
Beverwijk,Ouder-Amstel,0.35731267347059703
Renswoude,Vlagtwedde,0.35728210761825274
De Bilt,Leiden,0.3572524056414884
Gooise Meren,Grave,0.3572143157115853
Bloemendaal,Rucphen,0.3571776588076554
Hendrik-Ido-Ambacht,Meerssen,0.3571652188780569
Sint Anthonis,Tilburg,0.3571197910610884
Halderberge,Katwijk,0.3570933035737815
Loon op Zand,Zuidplas,0.35706745938462126
Baarle-Nassau,Noordwijk,0.3570468293686772
Harlingen,Velsen,0.3570026733138703
Gouda,Maasgouw,0.3569400022983338
Borne,Rotterdam,0.35693991650221596
Ridderkerk,Steenwijkerland,0.3569138584339786
Amersfoort,Westerveld,0.3567848536862394
Ermelo,Krimpen aan den IJssel,0.35675187668817987
Alblasserdam,Brummen,0.3567225933835869
Littenseradiel,Maastricht,0.35669406365582873
Leeuwarden,Papendrecht,0.3566913956801296
Noordwijk,Zundert,0.3566866652155509
Purmerend,Stede Broec,0.356648716762268
Hattem,Loon op Zand,0.35664595512147984
Gemert-Bakel,Teylingen,0.35662812103002944
Hillegom,Nijkerk,0.3565619463484725
Leudal,Stichtse Vecht,0.35656007748839436
Dongen,Loon op Zand,0.3565099475375356
Goes,Zwijndrecht,0.3564301398008637
Oud-Beijerland,Uden,0.356408181818194
Venray,Wijdemeren,0.356355543946009
Arnhem,Twenterand,0.35633955298739767
Loppersum,Westervoort,0.35630014624145845
Loppersum,Oldenzaal,0.35620674114796474
Heerde,Zwijndrecht,0.3561875023839092
Leerdam,Zoetermeer,0.3561765668400944
Brielle,Loon op Zand,0.35613545908050465
Nieuwegein,Noordwijkerhout,0.3560898898549361
Etten-Leur,Zandvoort,0.35605713615231155
Bunschoten,Woudenberg,0.3560536530653572
Brunssum,Krimpenerwaard,0.35598870782683867
Hilversum,Woerden,0.3559768263977017
Eersel,Westland,0.35596464065757666
Loon op Zand,Stede Broec,0.35588565067980504
Almere,Montfoort,0.3558735524565746
Appingedam,Weert,0.35586792491700714
Heemskerk,Korendijk,0.35586246248763365
Hattem,Veenendaal,0.35584361868573167
Heumen,Zoetermeer,0.3558351763332212
Landsmeer,Loon op Zand,0.355686239223568
Hof van Twente,Leidschendam-Voorburg,0.3556838559732103
Loon op Zand,Meppel,0.35568261156101844
Dalfsen,Heerlen,0.35567077867587465
Berg en Dal,Nijmegen,0.3556102366094415
Heumen,Loon op Zand,0.35559498808546064
Dordrecht,Epe,0.3555915025286504
Weert,Zeewolde,0.35554282203776616
Goirle,Katwijk,0.3555321834009599
Ermelo,Scherpenzeel,0.3555138417174011
Alblasserdam,Veendam,0.35544607678994833
Cranendonck,Katwijk,0.35544213835209154
Hardinxveld-Giessendam,Hendrik-Ido-Ambacht,0.3554393724774815
Bloemendaal,Terneuzen,0.35543790565209554
Loon op Zand,Maasgouw,0.3554302143789919
Barendrecht,Hattem,0.35540844222293555
Hardinxveld-Giessendam,Loon op Zand,0.3553990232908973
Barendrecht,Vianen,0.3553667573346349
Loon op Zand,Noordwijkerhout,0.3553418101184776
Alblasserdam,Rijnwaarden,0.35533241151155665
Barneveld,Tholen,0.3553303683280753
Loon op Zand,Schinnen,0.3552488667591505
Aalsmeer,Hof van Twente,0.35520603932621997
Hoorn,Leeuwarden,0.35519474397310363
Loon op Zand,Medemblik,0.35519427770103273
Amersfoort,Zeewolde,0.35514367173057126
Boekel,Tilburg,0.35513211487842705
Haren,Loon op Zand,0.3551073834547605
Asten,Bodegraven-Reeuwijk,0.35506421728180193
Loon op Zand,Ouder-Amstel,0.3549468837471322
Borne,Zandvoort,0.35493999439839974
Bedum,Ede,0.35492929403531365
Reusel-De Mierden,Uithoorn,0.35491586944145154
Gennep,Gorinchem,0.35491472427748205
Kampen,Weert,0.35486733282556643
Almere,Schagen,0.35483632130926096
Nuth,Velsen,0.3548224159092051
Bergeijk,Wassenaar,0.35482123683664946
Kerkrade,Montfoort,0.3548070116710897
Bunnik,Ede,0.35479930615835953
IJsselstein,Putten,0.3547772939054178
Marum,Ridderkerk,0.3547376730952532
Maassluis,Noordwijkerhout,0.35469084038694526
Delfzijl,Leiderdorp,0.3546540360643214
Hardinxveld-Giessendam,Huizen,0.3546503240832241
Ameland,Ridderkerk,0.35461560212776116
Menterwolde,Sliedrecht,0.35460796982864473
Amersfoort,Sluis,0.3545853410624582
Katwijk,Voerendaal,0.35448632481178616
Opsterland,Someren,0.35446109974168827
Haren,Oegstgeest,0.3544349271705961
Hardenberg,Leidschendam-Voorburg,0.35441990883222085
Nieuwkoop,Zwijndrecht,0.35440513943597385
Eersel,Sittard-Geleen,0.35438581489733056
Sliedrecht,Slochteren,0.3543853106825582
Maasgouw,Purmerend,0.3543830188776582
Bernheze,Zoeterwoude,0.35432367348888316
Bergen op Zoom,Uden,0.3543230077519456
Bloemendaal,Cromstrijen,0.3543009518544801
Ommen,Westervoort,0.35425381501705355
Alblasserdam,Montferland,0.3542483140234662
Ridderkerk,Tholen,0.35424431751507407
Vaals,Zoetermeer,0.354239189775046
Bergeijk,Waalre,0.35419401065377104
Heemskerk,Steenwijkerland,0.3541848326025947
Maastricht,Menterwolde,0.35418233446740394
Kollumerland en Nieuwkruisland,Venray,0.3541498657899867
Loon op Zand,Westvoorne,0.3541312308288369
Loon op Zand,Waalwijk,0.3540730506294568
Asten,Westerveld,0.3539517582441363
Boxtel,Heemstede,0.353904358869079
De Bilt,Krimpen aan den IJssel,0.3539037882994785
Arnhem,Delfzijl,0.35390021171708036
Binnenmaas,Katwijk,0.35389851470030526
Brunssum,Eemnes,0.3538415287730106
Aalsmeer,Hardenberg,0.3538089701931167
Dongen,Papendrecht,0.35373396782686134
Amersfoort,Landerd,0.35371675686287807
Loon op Zand,Onderbanken,0.353711801416007
Tiel,Uden,0.3536920662666089
Boxmeer,Waalwijk,0.35368460677419294
Kerkrade,Schagen,0.35362680547675507
Binnenmaas,Heerlen,0.35360655497976334
Laarbeek,Voorschoten,0.353597141420632
Maastricht,Slochteren,0.3535946485940349
Dongen,Hoorn,0.3535718586040258
Barneveld,Zeewolde,0.3535457251083821
Epe,Gooise Meren,0.35354016418658435
Loon op Zand,Vaals,0.3534995975011869
Delft,Wijdemeren,0.3534485732742297
Gouda,Wijdemeren,0.3534150832754182
Bloemendaal,Winterswijk,0.35339860107930743
Boxmeer,Weesp,0.3533083899823932
Brunssum,Eijsden-Margraten,0.3532890453574047
Heerlen,Reimerswaal,0.3532700406291393
Amersfoort,Korendijk,0.3532545558550546
Houten,Purmerend,0.353251784557282
Druten,Zwijndrecht,0.35324174724740903
Zevenaar,Zoetermeer,0.35322614653085493
Oldenzaal,Ommen,0.3530641700732937
Bunnik,Zwijndrecht,0.35302193854087527
Ede,Opmeer,0.3529995009370528
Oosterhout,Someren,0.352966898911518
Hof van Twente,Uithoorn,0.3529620919099419
Baarn,Boekel,0.3529540765752023
Meerssen,Vlaardingen,0.3528618058317629
Lingewaal,Loon op Zand,0.35282866325301154
Leudal,Terneuzen,0.3527299665713722
Boxmeer,Mook en Middelaar,0.35263102364478266
Best,Borne,0.3526074929597116
Heemstede,Uitgeest,0.35260262611130716
Olst-Wijhe,Urk,0.3526000985778435
Bloemendaal,Emmen,0.3525131046559629
Loon op Zand,Voerendaal,0.3525115673735682
Baarle-Nassau,Heerlen,0.35244685830983724
Steenbergen,Weert,0.35243365948919253
Heemskerk,Marum,0.3524181640845062
Deventer,Zeist,0.35240576000683427
Edam-Volendam,Loon op Zand,0.35240243163973595
Beverwijk,Doetinchem,0.35239094213688155
Amersfoort,Noordoostpolder,0.35237253679799374
Midden-Delfland,Zwijndrecht,0.3523248543367639
Schinnen,Veenendaal,0.35231780889679754
Brunssum,Medemblik,0.35223329551504917
Bloemendaal,Cuijk,0.3521806887448841
Amsterdam,Maasgouw,0.3521680867044214
Haarlemmermeer,Someren,0.35216666270450503
Bellingwedde,Leiderdorp,0.3521638491660905
Eersel,Hillegom,0.35210962139426705
Bloemendaal,Hoogezand-Sappemeer,0.3520790717862039
Hilversum,Hoogeveen,0.3520703543004275
Loon op Zand,Meerssen,0.3520222549313633
Loon op Zand,Mook en Middelaar,0.3520139608767914
Loon op Zand,Weesp,0.352007018460909
Ameland,Heemskerk,0.35199716530494424
Bernheze,Cranendonck,0.3519429878430245
Bergeijk,Westland,0.35193719162288
Leidschendam-Voorburg,Reusel-De Mierden,0.351864049720142
Etten-Leur,Leiden,0.3518487664663403
Harderwijk,Nunspeet,0.35184484972036956
Haarlemmerliede en Spaarnwoude,Loon op Zand,0.35172882697904717
Capelle aan den IJssel,Ermelo,0.35171464062280927
Heemskerk,Tholen,0.35169128477833783
Borne,Leiden,0.35166017082160983
Barendrecht,Schinnen,0.35163195209656106
Huizen,Lingewaard,0.351627488731873
Best,Sluis,0.35157935497134946
Haaren,Westervoort,0.35156895247292197
Amersfoort,Winsum,0.35156005907309845
Albrandswaard,Peel en Maas,0.3515381721632576
Harlingen,Nijmegen,0.3515161910086447
Haaren,Oldenzaal,0.3515019511375024
Loon op Zand,Wormerland,0.35143953556318036
Aalsmeer,Reusel-De Mierden,0.3514172065908384
Reimerswaal,Ridderkerk,0.35140454887129735
Beuningen,Zoetermeer,0.3513722284542987
Hoorn,Stede Broec,0.35136755435225786
Loon op Zand,Nissewaard,0.3513601769954472
Borsele,Ridderkerk,0.35134893977395404
Etten-Leur,Krimpen aan den IJssel,0.3513218917470243
Hattem,Heerlen,0.35131322191296827
Lisse,Oirschot,0.35131135117760137
Heusden,Veenendaal,0.3513027984675596
Deurne,Zaanstad,0.35129206146154945
Elburg,Katwijk,0.35129023071181653
Gouda,Houten,0.3512285194626366
Arnhem,Bellingwedde,0.3512124911747592
Loon op Zand,Midden-Delfland,0.3512099861741416
Amsterdam,Stede Broec,0.3511716333136835
Brunssum,Werkendam,0.3511635443188406
Eindhoven,Roosendaal,0.35115897662048107
Oirschot,Renkum,0.3511489545653373
Bodegraven-Reeuwijk,Neder-Betuwe,0.3511392348421093
Berg en Dal,Hilversum,0.35110359159602794
Breda,Franekeradeel,0.35107876026398915
Rheden,Uden,0.35103191727207894
Harderwijk,Zuidplas,0.35102385961587995
Utrechtse Heuvelrug,Zeist,0.3510108515846079
Buren,Ridderkerk,0.35099540137630203
Goes,Katwijk,0.35092435245990294
Boxmeer,Edam-Volendam,0.3509239801915822
Amsterdam,Dongen,0.35086249246060547
Alblasserdam,Smallingerland,0.3508230263667684
Papendrecht,Stede Broec,0.35080561899662965
Den Helder,Oirschot,0.3507941352744816
Assen,Leudal,0.35077962099258536
Heerlen,Schinnen,0.35076440568274675
Beesel,Loon op Zand,0.35075158838961734
Kaag en Braassem,Loon op Zand,0.35074489331731307
Oss,Velsen,0.3507371869714072
Purmerend,Wijdemeren,0.3507125173814201
Gennep,Noordwijk,0.35068230668974043
Hardenberg,Uithoorn,0.3506643499171855
Eemnes,Loon op Zand,0.3506307587858542
Brummen,Loon op Zand,0.35053274543127877
Hendrik-Ido-Ambacht,Lingewaard,0.3505274928981479
Leerdam,Oegstgeest,0.350522893214636
Loon op Zand,Montfoort,0.3504885854311408
Barneveld,Wijdemeren,0.3504430426716902
Achtkarspelen,Vlissingen,0.35043708926326805
Nieuwegein,Wijchen,0.35041405179996477
Beverwijk,Haren,0.3503997495837734
Binnenmaas,Son en Breugel,0.35034460497671954
Loon op Zand,Simpelveld,0.3503130941067317
Ridderkerk,Zederik,0.3502970512612294
Venray,Winterswijk,0.3502814448722158
Mill en Sint Hubert,Pijnacker-Nootdorp,0.3502679426890104
Bloemendaal,Haaksbergen,0.35025698822763657
Leudal,Nunspeet,0.3502384167902104
Capelle aan den IJssel,De Bilt,0.35021580861388474
Barneveld,Kampen,0.3502125694109952
Duiven,Vlaardingen,0.3501787472967067
Bergeijk,Sittard-Geleen,0.3501553059270234
Noordenveld,Ridderkerk,0.350134890847632
Heerde,Katwijk,0.35012924484010755
Dinkelland,Ridderkerk,0.35012428080336544
Alblasserdam,Terschelling,0.3501096272013719
Heeze-Leende,Vlissingen,0.35005335887415523
Loon op Zand,Rijnwaarden,0.35004522631532486
Bernheze,Dinkelland,0.35002740546890565
Albrandswaard,Alphen-Chaam,0.35001318547140015
Nijmegen,Nuth,0.3499978500936108
Neder-Betuwe,Westerveld,0.3499676588069371
Langedijk,Uden,0.3499407002867509
Loon op Zand,Oostzaan,0.3499287691679918
Loon op Zand,Waterland,0.349909457221151
Lelystad,Zwijndrecht,0.34989097278188575
Halderberge,Nederweert,0.3498712006070187
Oosterhout,Son en Breugel,0.3497776067284066
Nijkerk,Renkum,0.3497471297922709
Culemborg,Loon op Zand,0.3497067478856493
Maastricht,Stadskanaal,0.3496813626423006
Capelle aan den IJssel,Etten-Leur,0.34964025692812695
Castricum,Loon op Zand,0.34956719114927387
Leeuwarden,Rotterdam,0.34955987913465447
Blaricum,Heeze-Leende,0.3494949618652293
Den Helder,Nijkerk,0.3494575950046489
Borne,Krimpen aan den IJssel,0.3494495626530205
Heusden,Zoetermeer,0.3494436093920041
Barneveld,Steenbergen,0.3493956018121989
Haarlemmermeer,Son en Breugel,0.34939035730405726
Echt-Susteren,Kerkrade,0.34938515587672414
Ameland,Amersfoort,0.34935116665504007
Achtkarspelen,Blaricum,0.3493223304315635
Molenwaard,Woudenberg,0.3493007755496021
Almere,Echt-Susteren,0.34926999437990003
Bloemendaal,Kapelle,0.3492310293388571
Alblasserdam,Kampen,0.3492272329306013
Alphen-Chaam,Landgraaf,0.34921442307567924
Someren,Vlagtwedde,0.34919754184184243
Appingedam,Barneveld,0.3491788797356095
Boxmeer,Landgraaf,0.34913914884337893
Haarlem,Meerssen,0.3491271947732968
Heemskerk,Reimerswaal,0.34909971439139165
Son en Breugel,Voorst,0.3490759870902069
Bronckhorst,Weert,0.3490504148069121
Heumen,Oegstgeest,0.34903596463235614
Wijk bij Duurstede,Zeist,0.3490125892103476
Doesburg,Loon op Zand,0.3490116750226006
Best,Dongeradeel,0.3489854441714377
Ridderkerk,Steenbergen,0.34895783554296156
Barendrecht,Noordwijkerhout,0.3489403797515471
Sint Anthonis,Zaanstad,0.34890224555953564
Rijssen-Holten,Zeist,0.34890115024811086
Loon op Zand,Terschelling,0.34886966757664334
Castricum,Vlieland,0.348815325246469
Borsele,Heemskerk,0.34877501742200273
Appingedam,Best,0.3487518743912743
De Ronde Venen,Woudenberg,0.34874695575610676
Boxmeer,Nissewaard,0.3487384513807874
Lansingerland,Uden,0.3487337513477858
Lisse,Nijkerk,0.3486859465237495
Leeuwarden,Vlaardingen,0.34867380178618645
Buren,Heemskerk,0.34860034366083925
Putten,Wassenaar,0.3485907901991409
Hilvarenbeek,Westervoort,0.34857225085037935
Leeuwarderadeel,Maastricht,0.3485247232344573
Maassluis,Wijchen,0.34849097362903564
Amersfoort,Deurne,0.3484542279366707
Alblasserdam,Roerdalen,0.3484413883850822
Coevorden,Ridderkerk,0.34841714191308837
Cranendonck,Ede,0.3484084269775786
Oirschot,Tilburg,0.348402175027993
Raalte,Westervoort,0.3483854383310664
Haarlem,Leeuwarden,0.3483769481921434
Valkenburg aan de Geul,Woudenberg,0.34826167497160065
Amsterdam,Wijdemeren,0.3482492219999028
Druten,Katwijk,0.34819072799635387
Katwijk,Nieuwkoop,0.3481807433573202
Dinkelland,Ede,0.348169859243256
De Marne,Leudal,0.34816264727332213
Leudal,Winsum,0.348160740141427
Bloemendaal,Tynaarlo,0.3481521471352092
Ridderkerk,Westerveld,0.34814632080933805
Putten,Waalre,0.3481121320063385
Koggenland,Loon op Zand,0.3480879457886223
Bergeijk,Hillegom,0.3480345473172886
Peel en Maas,Teylingen,0.34801599550221485
Doetinchem,Harderwijk,0.34796850606622043
Hilvarenbeek,Oldenzaal,0.3479666129897736
Alblasserdam,Maasdriel,0.3479216292481706
Heiloo,Uden,0.34790190835951396
Heerde,Urk,0.34789333966705166
Oegstgeest,Zevenaar,0.3478233318519078
Leusden,Schiedam,0.3477920776578617
Brummen,Brunssum,0.34777483412801563
Heemskerk,Zederik,0.3477488347136102
Halderberge,Renswoude,0.34774325246108556
Diemen,Dongen,0.3477241368548604
Alblasserdam,Zoeterwoude,0.34765753272650274
Loon op Zand,Pekela,0.34764850053216745
Loon op Zand,Zwartewaterland,0.34764417785002977
Sint-Michielsgestel,Velsen,0.3476221620382639
Dinkelland,Heemskerk,0.3475994729731895
Borne,Weert,0.34754180442882227
Baarle-Nassau,Voorschoten,0.34753637624138156
Voorschoten,Zundert,0.3474615977196597
Landsmeer,Zoetermeer,0.34744112511015546
Bernheze,Bunnik,0.3474350191175171
Leeuwarderadeel,Sliedrecht,0.34741639367725646
Heemskerk,Noordenveld,0.34737653261131823
Meppel,Nieuwegein,0.34735559802447913
Eemsmond,Sliedrecht,0.34732656048288696
Oldenzaal,Raalte,0.34730432660293536
Diemen,Stede Broec,0.34729277323634583
Dantumadiel,Loon op Zand,0.34725855490648744
Putten,Tilburg,0.34724406795628454
Brunssum,Kaag en Braassem,0.3472286822692215
Loon op Zand,Oud-Beijerland,0.3472229383735663
Sliedrecht,Staphorst,0.3472088366289516
Sliedrecht,Stadskanaal,0.34720166207454967
Menameradiel,Venray,0.3471961524690891
Bellingwedde,Heerlen,0.34709785383474956
Barneveld,Bronckhorst,0.34705432572321204
Simpelveld,Velsen,0.3470462781115244
Cromstrijen,Loon op Zand,0.34703465038026365
Bedum,Bernheze,0.3469596341408283
Best,Tholen,0.3469271305149957
Maastricht,West Maas en Waal,0.34683312026005353
Maastricht,Staphorst,0.3468205143446894
Deventer,Velsen,0.34678533051465266
Amstelveen,Gilze en Rijen,0.34678317355228483
Katwijk,Midden-Delfland,0.34677881362646684
Brunssum,Veendam,0.3467753224099566
Alphen-Chaam,Teylingen,0.34671511073503875
Leeuwarden,Woudenberg,0.3467013404357816
Bloemendaal,Molenwaard,0.34669737212139723
Gorinchem,Leek,0.34664646732734383
Nijmegen,Oss,0.3465999425459491
Son en Breugel,Zevenaar,0.34652253355379964
Heerlen,Tytsjerksteradiel,0.34640902892892694
Bloemendaal,Goeree-Overflakkee,0.3463515085296402
Eemsmond,Maastricht,0.3463235509850401
Schiedam,Zuidplas,0.3463190952585719
Beesel,Nieuwegein,0.34631239486163395
Hardinxveld-Giessendam,Vlaardingen,0.34630266451374414
Amersfoort,Mill en Sint Hubert,0.3462973860472718
Venlo,Venray,0.34625381993536675
Son en Breugel,Weststellingwerf,0.3462479644692369
Putten,Westland,0.3461982977943423
Doetinchem,Nieuwegein,0.3461817826677671
Heemskerk,Steenbergen,0.3461807961397464
Gemert-Bakel,Waalre,0.3461260716173722
Ridderkerk,Winsum,0.34607064879812344
Amersfoort,Littenseradiel,0.3460272939153846
Beverwijk,Heumen,0.34602635336655546
Achtkarspelen,Amersfoort,0.3460252597751436
Krimpenerwaard,Zwijndrecht,0.3459980333789503
De Fryske Marren,Ridderkerk,0.3459799956747014
Meerssen,Rotterdam,0.34594485942862774
Bunnik,Katwijk,0.34586744538494574
Alphen aan den Rijn,Ede,0.3458548627127963
Beuningen,Oegstgeest,0.34583526543839405
Bloemendaal,Gulpen-Wittem,0.3458327940015958
Hulst,Ridderkerk,0.3457970164655853
Oegstgeest,Vaals,0.3457958917111192
Maasgouw,Papendrecht,0.34579258283156
Houten,Papendrecht,0.34571304467581565
Best,Kampen,0.3456810881908362
Harderwijk,Vianen,0.34567310106987137
Bernheze,Valkenswaard,0.34567027646445475
Brunssum,Rijnwaarden,0.3456560057405796
Coevorden,Heemskerk,0.34563197229356546
Loon op Zand,Strijen,0.34560984082175406
Deventer,Nijmegen,0.3456091898753031
Kollumerland en Nieuwkruisland,Weert,0.3455635297969568
Gemert-Bakel,Wassenaar,0.3455601269047649
Montferland,Urk,0.34555404042927074
Maassluis,Meppel,0.3455091890380347
Heemskerk,Westerveld,0.3455010991133137
Harlingen,Hilversum,0.34545862949452827
Boxtel,Scherpenzeel,0.3454544974632054
Oisterwijk,Ridderkerk,0.34543078114895903
Grootegast,Westervoort,0.3454137348264063
Katwijk,Lelystad,0.34538673878374765
Neder-Betuwe,Stichtse Vecht,0.34533685605777736
IJsselstein,Peel en Maas,0.34532078343994954
Veenendaal,Wijchen,0.34531302197499814
Duiven,Haarlem,0.3452676494569441
Vlieland,Zutphen,0.3452247702621268
Dordrecht,Hof van Twente,0.34518709041587176
